OT_ADMS_P/idIIP/BT_Identyfikator/lokalnyId/__text,OT_ADMS_P/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_ADMS_P/idIIP/BT_Identyfikator/wersjaId/__text,OT_ADMS_P/czyObiektBDOO/__text,OT_ADMS_P/x_kod/__text,OT_ADMS_P/x_skrKarto/_xsi:nil,OT_ADMS_P/x_skrKarto/_nilReason,OT_ADMS_P/x_katDoklGeom/__text,OT_ADMS_P/x_doklGeom/_uom,OT_ADMS_P/x_doklGeom/__text,OT_ADMS_P/x_zrodloDanychG/__text,OT_ADMS_P/x_zrodloDanychA/__text,OT_ADMS_P/x_katIstnienia/_xsi:nil,OT_ADMS_P/x_katIstnienia/_nilReason,OT_ADMS_P/x_rodzajReprGeom/__text,OT_ADMS_P/x_uzytkownik/_xlink:href,OT_ADMS_P/x_aktualnoscG/__text,OT_ADMS_P/x_aktualnoscA/__text,OT_ADMS_P/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_ADMS_P/x_dataUtworzenia/__text,OT_ADMS_P/x_kodKarto10k/_xsi:nil,OT_ADMS_P/x_kodKarto10k/_nilReason,OT_ADMS_P/x_kodKarto25k/_xsi:nil,OT_ADMS_P/x_kodKarto25k/_nilReason,OT_ADMS_P/x_kodKarto50k/_xsi:nil,OT_ADMS_P/x_kodKarto50k/_nilReason,OT_ADMS_P/x_kodKarto100k/_xsi:nil,OT_ADMS_P/x_kodKarto100k/_nilReason,OT_ADMS_P/x_kodKarto250k/_xsi:nil,OT_ADMS_P/x_kodKarto250k/_nilReason,OT_ADMS_P/x_kodKarto500k/_xsi:nil,OT_ADMS_P/x_kodKarto500k/_nilReason,OT_ADMS_P/x_kodKarto1000k/_xsi:nil,OT_ADMS_P/x_kodKarto1000k/_nilReason,OT_ADMS_P/nazwa/__text,OT_ADMS_P/geometria/Polygon/exterior/LinearRing/posList/__text,OT_ADMS_P/geometria/Polygon/_gml:id,OT_ADMS_P/geometria/Polygon/_srsName,OT_ADMS_P/geometria/Polygon/_srsDimension,OT_ADMS_P/idPRNG/__text,OT_ADMS_P/idTerytGmi/__text,OT_ADMS_P/idTerytMiejsc/__text,OT_ADMS_P/liczbaMieszkancow/__text,OT_ADMS_P/rodzaj/__text,OT_ADMS_P/siedzibaUrzeduGminy/__text,OT_ADMS_P/adja_a3/_xlink:href,OT_ADMS_P/EMUiA/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/lokalnyId/__text,OT_ADMS_P/EMUiA/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_ADMS_P/PRNG/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/lokalnyId/__text,OT_ADMS_P/PRNG/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_ADMS_P/geometria2/Point/pos/__text,OT_ADMS_P/geometria2/Point/_gml:id,OT_ADMS_P/geometria2/Point/_srsName,OT_ADMS_P/geometria2/Point/_srsDimension,OT_ADMS_P/_gml:id,OT_ADMS_P/x_informDodatkowa/__text
2D124630-95F6-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS10,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Mień,495665.8 553251.28 495670.8 553246.28 495665.8 553241.28 495665.8 553251.28,g_2828,EPSG:2180,2,79883,0415032,0990563,12,Prz,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.158,0990563,PL.ZIPIN.EMUiA,79883,PL.PZGIK.204,495667.75 553246.14,p_2828,EPSG:2180,2,OT_ADMS_P.188,
2D124630-95F7-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Bierzgłowo,463187.38 585284.45 463192.38 585279.45 463187.38 585274.45 463187.38 585284.45,g_2875,EPSG:2180,2,5876,0415052,0846702,198,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.157,0846702,PL.ZIPIN.EMUiA,5876,PL.PZGIK.204,463189.33 585279.31,p_2875,EPSG:2180,2,OT_ADMS_P.22,
2D124630-95F8-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Mała Grzywna,474271.31 589384.39 474276.31 589379.39 474271.31 589374.39 474271.31 589384.39,g_2922,EPSG:2180,2,76346,0415022,0841930,120,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0841930,PL.ZIPIN.1865,76346,PL.PZGIK.204,474273.26 589379.25,p_2922,EPSG:2180,2,OT_ADMS_P.74,
2D124630-95F9-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Smogorzewiec,486831.81 564570.88 486836.81 564565.88 486831.81 564560.88 486831.81 564570.88,g_2969,EPSG:2180,2,125175,0415072,0847699,107,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847699,PL.ZIPIN.EMUiA,125175,PL.PZGIK.204,486833.76 564565.74,p_2969,EPSG:2180,2,OT_ADMS_P.155,
2D124630-95FA-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Kiełbasinek,481627.02 591164.11 481632.02 591159.11 481627.02 591154.11 481627.02 591164.11,g_3016,EPSG:2180,2,52869,0415022,0841981,1,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0841981,PL.ZIPIN.1865,52869,PL.PZGIK.204,481628.97 591158.97,p_3016,EPSG:2180,2,OT_ADMS_P.59,
2D124630-95FB-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Dobrzejewice,488789.18 570606.43 488794.18 570601.43 488789.18 570596.43 488789.18 570606.43,g_3063,EPSG:2180,2,24884,0415072,0847363,750,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847363,PL.ZIPIN.EMUiA,24884,PL.PZGIK.204,488791.13 570601.29,p_3063,EPSG:2180,2,OT_ADMS_P.42,
2D124630-95FC-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Doły,457278.88 583893.84 457283.88 583888.84 457278.88 583883.84 457278.88 583893.84,g_3110,EPSG:2180,2,25555,0415092,0851086,90,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.156,0851086,PL.ZIPIN.EMUiA,25555,PL.PZGIK.204,457280.83 583888.7,p_3110,EPSG:2180,2,OT_ADMS_P.43,
2D124630-95FD-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS10,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Lisiny,499221.26 558368.74 499226.26 558363.74 499221.26 558358.74 499221.26 558368.74,g_3157,EPSG:2180,2,69563,0415032,0861890,2,Prz,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.158,0861890,PL.ZIPIN.EMUiA,69563,PL.PZGIK.204,499223.21 558363.6,p_3157,EPSG:2180,2,OT_ADMS_P.71,
2D124630-95FE-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS10,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Antoniewo,482867.8 572190.75 482872.8 572185.75 482867.8 572180.75 482867.8 572190.75,g_3204,EPSG:2180,2,187455,0415042,1031416,16,Prz,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.1510,1031416,PL.ZIPIN.1511,187455,PL.PZGIK.204,482869.75 572185.61,p_3204,EPSG:2180,2,OT_ADMS_P.34,
2D124630-95FF-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Lipniczki,480338.42 579501 480343.42 579496 480338.42 579491 480338.42 579501,g_3251,EPSG:2180,2,68869,0415062,0846895,231,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.159,0846895,PL.ZIPIN.455,68869,PL.PZGIK.204,480340.37 579495.86,p_3251,EPSG:2180,2,OT_ADMS_P.68,
2D124630-9647-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Grzegorz,478652.48 596191.63 478657.48 596186.63 478652.48 596181.63 478652.48 596191.63,g_3298,EPSG:2180,2,39806,0415022,0841886,131,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0841886,PL.ZIPIN.1865,39806,PL.PZGIK.204,478654.43 596186.49,p_3298,EPSG:2180,2,OT_ADMS_P.182,
2D124630-9648-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS05,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Kępiacz,494553.35 562210.46 494558.35 562205.46 494553.35 562200.46 494553.35 562210.46,g_3345,EPSG:2180,2,52477,0415032,0861529,30,Kl,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.158,0861529,PL.ZIPIN.EMUiA,52477,PL.PZGIK.204,494555.3 562205.32,p_3345,EPSG:2180,2,OT_ADMS_P.57,
2D124630-9649-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Brzezinko,485851.75 579164.71 485856.75 579159.71 485851.75 579154.71 485851.75 579164.71,g_3392,EPSG:2180,2,11163,0415042,0846234,265,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.1510,0846234,PL.ZIPIN.1511,11163,PL.PZGIK.204,485853.7 579159.57,p_3392,EPSG:2180,2,OT_ADMS_P.105,
2D124630-964A-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS05,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Chrapy,484884.62 561264.17 484889.62 561259.17 484884.62 561254.17 484884.62 561264.17,g_3439,EPSG:2180,2,16461,0415072,0847423,270,Kl,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847423,PL.ZIPIN.EMUiA,16461,PL.PZGIK.204,484886.43 561259.15,p_3439,EPSG:2180,2,OT_ADMS_P.126,
2D124630-964B-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Browina,472141.88 587627.04 472146.88 587622.04 472141.88 587617.04 472141.88 587627.04,g_3486,EPSG:2180,2,10443,0415022,0841797,620,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0841797,PL.ZIPIN.1865,10443,PL.PZGIK.204,472143.83 587621.9,p_3486,EPSG:2180,2,OT_ADMS_P.100,
2D124630-964C-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Mazowsze,501379.24 568790.24 501384.24 568785.24 501379.24 568780.24 501379.24 568790.24,g_3533,EPSG:2180,2,78601,0415032,0861660,365,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.158,0861660,PL.ZIPIN.EMUiA,78601,PL.PZGIK.204,501381.19 568785.1,p_3533,EPSG:2180,2,OT_ADMS_P.79,
2D124630-964D-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Osieki,475157.24 578665.08 475162.24 578660.08 475157.24 578655.08 475157.24 578665.08,g_3580,EPSG:2180,2,94351,0415062,0846955,300,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.159,0846955,PL.ZIPIN.455,94351,PL.PZGIK.204,475159.19 578659.94,p_3580,EPSG:2180,2,OT_ADMS_P.215,
2D124630-957B-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Krzykomy,495678.11 569152.6 495683.11 569147.6 495678.11 569142.6 495678.11 569152.6,g_3627,EPSG:2180,2,173987,0415072,0847676,90,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847676,PL.ZIPIN.EMUiA,173987,PL.PZGIK.204,495680.06 569147.46,p_3627,EPSG:2180,2,OT_ADMS_P.129,
2D124630-957C-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Osówka,498340.06 561119.36 498345.06 561114.36 498340.06 561109.36 498340.06 561119.36,g_3674,EPSG:2180,2,94750,0415032,0861676,211,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.158,0861676,PL.ZIPIN.EMUiA,94750,PL.PZGIK.204,498342.01 561114.22,p_3674,EPSG:2180,2,OT_ADMS_P.216,
2D124630-957D-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS10,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Lipowiec,486185.17 565864.91 486190.17 565859.91 486185.17 565854.91 486185.17 565864.91,g_3721,EPSG:2180,2,69042,0415072,0847529,12,Prz,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847529,PL.ZIPIN.EMUiA,69042,PL.PZGIK.204,486187.12 565859.77,p_3721,EPSG:2180,2,OT_ADMS_P.70,
2D124630-957E-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Jackowo,497040.36 566264.94 497045.36 566259.94 497040.36 566254.94 497040.36 566264.94,g_3768,EPSG:2180,2,43003,0415032,0861570,124,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.158,0861570,PL.ZIPIN.EMUiA,43003,PL.PZGIK.204,497042.31 566259.8,p_3768,EPSG:2180,2,OT_ADMS_P.8,
2D124630-957F-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Borek,456310.53 585616.42 456315.53 585611.42 456310.53 585606.42 456310.53 585616.42,g_3815,EPSG:2180,2,8262,0415092,0851123,10,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.156,0851123,PL.ZIPIN.EMUiA,8262,PL.PZGIK.204,456312.48 585611.28,p_3815,EPSG:2180,2,OT_ADMS_P.253,
2D124630-9580-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS07,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Brzeczka,472232.78 555379.51 472237.78 555374.51 472232.78 555369.51 472232.78 555379.51,g_3862,EPSG:2180,2,10767,0415082,0850460,10,Osd,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.152,0850460,PL.ZIPIN.1866,10767,PL.PZGIK.204,472234.73 555374.37,p_3862,EPSG:2180,2,OT_ADMS_P.102,
2D124630-9581-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Obrąb,478777.28 590672.52 478782.28 590667.52 478777.28 590662.52 478777.28 590672.52,g_3909,EPSG:2180,2,90847,0415022,0842160,45,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0842160,PL.ZIPIN.1865,90847,PL.PZGIK.204,478779.23 590667.38,p_3909,EPSG:2180,2,OT_ADMS_P.262,
2D124630-9582-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Kazimierzewo,493575 569108.13 493580 569103.13 493575 569098.13 493575 569108.13,g_3956,EPSG:2180,2,51615,0415072,0847469,80,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847469,PL.ZIPIN.EMUiA,51615,PL.PZGIK.204,493576.95 569102.99,p_3956,EPSG:2180,2,OT_ADMS_P.20,
2D124630-9583-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Cegielnik,465319.29 578271.71 465324.29 578266.71 465319.29 578261.71 465319.29 578271.71,g_4003,EPSG:2180,2,14596,0415092,0850922,115,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.156,0850922,PL.ZIPIN.EMUiA,14596,PL.PZGIK.204,465321.05 578266.92,p_4003,EPSG:2180,2,OT_ADMS_P.226,
2D124630-9584-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Antoniewo,476334.33 588621.88 476339.33 588616.88 476334.33 588611.88 476334.33 588621.88,g_4050,EPSG:2180,2,820,0415022,0842012,55,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0842012,PL.ZIPIN.1865,820,PL.PZGIK.204,476336.28 588616.74,p_4050,EPSG:2180,2,OT_ADMS_P.32,
2D124630-9585-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Kijaszkówiec,502965.29 568074.11 502970.29 568069.11 502965.29 568064.11 502965.29 568074.11,g_4097,EPSG:2180,2,53249,0415032,0861630,69,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.158,0861630,PL.ZIPIN.EMUiA,53249,PL.PZGIK.204,502967.24 568068.97,p_4097,EPSG:2180,2,OT_ADMS_P.193,
2D124630-9586-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Łubianka,465307.23 586026.93 465312.23 586021.93 465307.23 586016.93 465307.23 586026.93,g_4144,EPSG:2180,2,73623,0415052,0846754,1387,Ws,true,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.157,0846754,PL.ZIPIN.EMUiA,73623,PL.PZGIK.204,465309.18 586021.79,p_4144,EPSG:2180,2,OT_ADMS_P.92,
2D124630-9587-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Parowa Falęcka,468143.52 594432.69 468148.52 594427.69 468143.52 594422.69 468143.52 594432.69,g_4191,EPSG:2180,2,97463,0415022,0842147,107,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0842147,PL.ZIPIN.1865,97463,PL.PZGIK.204,468145.47 594427.55,p_4191,EPSG:2180,2,OT_ADMS_P.81,
