OT_PTPL_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTPL_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTPL_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTPL_A/czyObiektBDOO/__text,OT_PTPL_A/x_kod/__text,OT_PTPL_A/x_skrKarto/_xsi:nil,OT_PTPL_A/x_skrKarto/_nilReason,OT_PTPL_A/x_katDoklGeom/__text,OT_PTPL_A/x_zrodloDanychG/__text,OT_PTPL_A/x_zrodloDanychA/__text,OT_PTPL_A/x_katIstnienia/_xsi:nil,OT_PTPL_A/x_katIstnienia/_nilReason,OT_PTPL_A/x_rodzajReprGeom/__text,OT_PTPL_A/x_uzytkownik/_xlink:href,OT_PTPL_A/x_aktualnoscG/__text,OT_PTPL_A/x_aktualnoscA/__text,OT_PTPL_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTPL_A/x_dataUtworzenia/__text,OT_PTPL_A/x_informDodatkowa/__text,OT_PTPL_A/x_kodKarto10k/__text,OT_PTPL_A/x_kodKarto25k/__text,OT_PTPL_A/x_kodKarto50k/__text,OT_PTPL_A/x_kodKarto100k/__text,OT_PTPL_A/x_kodKarto250k/_xsi:nil,OT_PTPL_A/x_kodKarto250k/_nilReason,OT_PTPL_A/x_kodKarto500k/_xsi:nil,OT_PTPL_A/x_kodKarto500k/_nilReason,OT_PTPL_A/x_kodKarto1000k/_xsi:nil,OT_PTPL_A/x_kodKarto1000k/_nilReason,OT_PTPL_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTPL_A/geometria/Polygon/_gml:id,OT_PTPL_A/geometria/Polygon/_srsName,OT_PTPL_A/geometria/Polygon/_srsDimension,OT_PTPL_A/materialNawierzchni/__text,OT_PTPL_A/_gml:id,OT_PTPL_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTPL_A/x_kodKarto10k/_xsi:nil,OT_PTPL_A/x_kodKarto10k/_nilReason,OT_PTPL_A/x_kodKarto25k/_xsi:nil,OT_PTPL_A/x_kodKarto25k/_nilReason,OT_PTPL_A/x_kodKarto50k/_xsi:nil,OT_PTPL_A/x_kodKarto50k/_nilReason,OT_PTPL_A/x_kodKarto100k/_xsi:nil,OT_PTPL_A/x_kodKarto100k/_nilReason,OT_PTPL_A/x_skrKarto/__text,OT_PTPL_A/materialNawierzchni/_xsi:nil,OT_PTPL_A/materialNawierzchni/_nilReason,OT_PTPL_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTPL_A/geometria/Polygon/interior/2/LinearRing/posList/__text
2CE79A9C-95C9-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,479432.33 575343.18 479432.73 575368.16 479432.66 575372 479452.47 575371.57 479462.46 575371.35 479480.62 575364.09 479480.67 575342.68 479480.99 575331.05 479477.4 575330.99 479458.2 575331.41 479458 575321.77 479445.55 575324.82 479445.64 575342.98 479432.33 575343.18,g_869,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63423,,,,,,,,,,,,,,
2CE79A9C-95E3-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,472259.28 573233.19 472268.66 573235.53 472321.89 573248.84 472318.3 573236.84 472312.36 573225.79 472315.74 573210.09 472311.57 573201.08 472276.18 573212.08 472267.88 573186.55 472259.28 573233.19,g_902,EPSG:2180,2,Zw,PL.PZGIK.BDOT10k.PTPLA.04.63461,,,,,,,,,,,,,,
2CE79A9C-95E4-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,Tartan,,,,,true,inapplicable,true,inapplicable,true,inapplicable,472306.93 573095.45 472324.62 573153.53 472355.24 573144.58 472337.54 573085.7 472306.93 573095.45,g_935,EPSG:2180,2,,PL.PZGIK.BDOT10k.PTPLA.04.63462,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,,true,template,,
2CE79A9C-95E5-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,Tartan,,,,,true,inapplicable,true,inapplicable,true,inapplicable,472407.43 575143.23 472432.43 575147.66 472440.64 575101.27 472415.63 575096.84 472407.43 575143.23,g_969,EPSG:2180,2,,PL.PZGIK.BDOT10k.PTPLA.04.63463,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,,true,template,,
2CE79A9C-95E6-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,Tartan,,,,,true,inapplicable,true,inapplicable,true,inapplicable,472489.04 572993.76 472489.08 572996.15 472489.33 572998.75 472489.7 573000.57 472490.16 573002.8 472490.78 573004.7 472491.48 573006.68 472492.83 573009.66 472494.25 573012.21 472495.59 573014.27 472497.17 573016.38 472498.74 573018.24 472500.4 573019.97 472502.16 573021.64 472504.15 573023.3 472505.98 573024.67 472508.07 573026.07 472510.19 573027.34 472512.6 573028.6 472515.44 573029.88 472518.09 573030.88 472521.05 573031.8 472523.72 573032.45 472525.9 573032.87 472528.08 573033.19 472531.08 573033.46 472533.67 573033.54 472536.36 573033.47 472538.75 573033.28 472541.01 573032.99 472543.24 573032.58 472545.86 573031.94 472548.23 573031.21 472550.23 573030.47 472552.3 573029.57 472554.32 573028.56 472556.38 573027.36 472558.35 573026.04 472560.15 573024.66 472561.98 573023.05 472563.46 573021.57 472565.07 573019.7 472566.29 573018.1 472567.42 573016.39 472568.21 573015.02 472569.22 573013.01 472570.55 573010.13 472596.77 572915.58 472597.66 572911.37 472597.75 572908.33 472597.82 572905.6 472597.54 572903.51 472597.49 572903.12 472596.7 572898.43 472593.95 572891.72 472592.23 572888.67 472590.26 572885.74 472586.22 572881.36 472581 572876.93 472575.07 572873.4 472569.45 572871.02 472565.99 572869.92 472562.27 572868.98 472557.92 572868.35 472552.51 572868.16 472548.35 572868.48 472545.57 572868.74 472541.47 572869.67 472535.58 572871.68 472530.68 572874.28 472528.11 572876 472526.06 572877.83 472523.82 572879.68 472522.15 572881.74 472520.3 572884.02 472519.07 572886.06 472517.44 572889.15 472516.08 572893.2 472513.09 572903.99 472489.83 572987.84 472489.12 572991.36 472489.04 572993.76,g_1003,EPSG:2180,2,,PL.PZGIK.BDOT10k.PTPLA.04.63464,472496.72 572987.33 472522.04 572897.57 472525.51 572890.81 472591.42 572908.44 472590.82 572917.65 472565.81 573006.7 472562.54 573012.84 472496.78 572994.81 472496.72 572987.33,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,,true,template,,
2CE79A9C-95E7-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,472628.39 571827.49 472632.27 571856.52 472634.14 571870.46 472668.32 571864.92 472673.21 571864.13 472668.42 571831.14 472667.02 571821.53 472662.37 571822.25 472628.39 571827.49,g_1040,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63466,,,,,,,,,,,,,,
2CE79A9C-95E8-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,Tartan,,,,,true,inapplicable,true,inapplicable,true,inapplicable,472659.16 572495.49 472663.59 572495.96 472660.96 572515.6 472692.95 572520.24 472696.64 572520.77 472699.5 572500.99 472718.18 572503.14 472722.37 572470.79 472663.35 572463.14 472659.16 572495.49,g_1073,EPSG:2180,2,,PL.PZGIK.BDOT10k.PTPLA.04.63467,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,,true,template,,
2CE79A9C-95E9-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,472712.59 575221.45 472737.29 575226.34 472738.51 575219.62 472747.75 575170.46 472722.45 575165.73 472712.79 575216.71 472712.79 575219.77 472712.59 575221.45,g_1107,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63468,,,,,,,,,,,,,,
2CE79A9C-95EA-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,Tartan,,,,,true,inapplicable,true,inapplicable,true,inapplicable,472724.61 572995.05 472758.42 573016.4 472800.83 573043.63 472830.52 572997.39 472758.05 572950.85 472754.27 572948.65 472724.61 572995.05,g_1140,EPSG:2180,2,,PL.PZGIK.BDOT10k.PTPLA.04.63469,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,,true,template,,
2CE79A9C-95EB-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,472791.14 574556.42 472939.92 574620.15 472952 574593.55 472948.33 574592.38 472905.76 574574.07 472852.33 574552.65 472802.01 574531.22 472791.14 574556.42,g_1174,EPSG:2180,2,Zw,PL.PZGIK.BDOT10k.PTPLA.04.63470,,,,,,,,,,,,,,
2CE79A9C-95EC-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,472885.47 574400.72 472911.11 574413.22 472929.86 574374.72 472931.17 574375.46 472936.77 574360.4 472933.93 574354.26 472908.92 574342.24 472899 574359.09 472904.22 574362.22 472885.47 574400.72,g_1207,EPSG:2180,2,Gz,PL.PZGIK.BDOT10k.PTPLA.04.63471,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,,,,,
2CE79A9C-95ED-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,Tartan,,,,,true,inapplicable,true,inapplicable,true,inapplicable,473069.48 574766.25 473134.45 574768.76 473135.67 574737.27 473136.45 574717.07 473105.51 574715.87 473071.48 574714.55 473069.48 574766.25,g_1240,EPSG:2180,2,,PL.PZGIK.BDOT10k.PTPLA.04.63472,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,,true,template,,
2CE79A9C-9671-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,478263.43 575847.3 478263.59 575870.39 478264.76 575890.66 478304.11 575890 478303.61 575846.3 478263.43 575847.3,g_1274,EPSG:2180,2,Gr,PL.PZGIK.BDOT10k.PTPLA.04.63385,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,,,,,
2CE79A9C-9672-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,478276.13 573060.63 478302.42 573069.32 478330.72 572982.78 478302.73 572974.83 478299.04 572986.72 478276.13 573060.63,g_1307,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63386,,,,,,,,,,,,,,
2CE79A9C-9673-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,478317.19 573642.68 478340.15 573649.13 478337.44 573658.95 478353.65 573663.5 478362.7 573630.96 478359.51 573630.08 478323.46 573620.22 478317.19 573642.68,g_1340,EPSG:2180,2,Zw,PL.PZGIK.BDOT10k.PTPLA.04.63387,,,,,,,,,,,,,,
2CE79A9C-9674-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,,,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,478347.93 573155.49 478359.05 573155.51 478358.88 573160.5 478357.8 573180.98 478392.84 573181.79 478445.65 573180.45 478445.12 573160.77 478474.76 573156.99 478497.26 573153.03 478494.67 573139.25 478494.03 573135.69 478495.79 573123.39 478447.41 573129.86 478433.95 573116.23 478410.01 573115.67 478364.01 573114.6 478353.91 573113.68 478347.93 573155.49,g_1373,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63388,,,,,,,,,,targ.,,,,
2CE79A9C-9675-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,478379.61 573358.29 478426.05 573371.03 478432.02 573350.99 478385.71 573336.78 478379.61 573358.29,g_1406,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63389,,,,,,,,,,,,,,
2CE79A9C-9676-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,478515.84 573320.43 478517.36 573324.42 478543.12 573318.57 478553.03 573294.97 478531.96 573286.05 478515.84 573320.43,g_1439,EPSG:2180,2,Gr,PL.PZGIK.BDOT10k.PTPLA.04.63390,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,,,,,
2CE79A9C-9677-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,478544.99 574264.64 478547.93 574286.41 478548.61 574293.24 478550.72 574314.3 478552.62 574333.34 478555.42 574333.82 478556.33 574345.73 478558.06 574368.2 478578.95 574367.15 478578.31 574358.44 478576.03 574327.38 478571.36 574262.84 478544.99 574264.64,g_1472,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63391,,,,,,,,,,,,,,
2CE79A9C-9678-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,478569.13 573680.23 478569.62 573694.66 478601.64 573702.81 478649.53 573716.29 478695.21 573728.17 478731.99 573738.35 478739 573711.03 478685.1 573695.95 478663.59 573689.93 478657.39 573688.2 478616.06 573676.64 478570.8 573663.98 478569.13 573680.23,g_1505,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63392,,,,,,,,,,,,,,
2CE79A9C-9679-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,478614.57 573177.35 478619.09 573197.77 478645.5 573191.04 478714.68 573176.51 478713.93 573172.79 478708.75 573152.77 478647.45 573169.23 478614.57 573177.35,g_1538,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63393,,,,,,,,,,,,,,
2CE79A9C-967A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,478609.27 573338.65 478637.53 573347.25 478649.27 573307.12 478620.64 573298.69 478609.27 573338.65,g_1571,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63394,,,,,,,,,,,,,,
2CE79A9C-967B-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,478667.43 572852.81 478705.01 572864.53 478713.96 572835.45 478676.4 572824.31 478667.43 572852.81,g_1604,EPSG:2180,2,Zw,PL.PZGIK.BDOT10k.PTPLA.04.63395,,,,,,,,,,,,,,
2CE79A9C-967C-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,,,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,478674.46 572614.16 478676.83 572634.24 478690.42 572633.81 478735.68 572632.36 478772.03 572627.36 478798.87 572623.67 478795.15 572597.67 478674.46 572614.16,g_1637,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63396,,,,,,,,,,p.,,,,
2CE79A9C-967D-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,478680.15 576009.58 478689.43 576032.36 478699.85 576057.94 478767.77 576030.75 478747.73 575981.94 478705.87 575999.06 478680.15 576009.58,g_1670,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63397,,,,,,,,,,,,,,
2CE79A9C-95CA-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,479438.14 575757.56 479451.95 575791.66 479500.28 575770.94 479495.95 575755.93 479491 575738.78 479438.14 575757.56,g_1703,EPSG:2180,2,Gr,PL.PZGIK.BDOT10k.PTPLA.04.63424,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,,,,,
2CE79A9C-95CB-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,479456.6 575803.49 479469.32 575835.21 479524.1 575813.85 479524.31 575809.1 479515.26 575786.45 479510.08 575781.05 479456.6 575803.49,g_1736,EPSG:2180,2,Pb,PL.PZGIK.BDOT10k.PTPLA.04.63425,,,,,,,,,,,,,,
2CE79A9C-95CC-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,479469.92 573517.73 479488.99 573524.2 479491.87 573528.7 479485.57 573567.03 479475.52 573610.97 479489.9 573614.82 479500.5 573576.39 479500.86 573549.76 479505.54 573550.66 479509.86 573523.85 479506.26 573515.21 479473.7 573504.95 479469.92 573517.73,g_1769,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63426,,,,,,,,,,,,,,
2CE79A9C-95CD-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,479487.82 574301.8 479489.92 574304.81 479541.46 574272.49 479557 574266.32 479701.18 574173.62 479677.57 574135.76 479636.97 574122.29 479622.2 574117.4 479613.14 574114.41 479611.39 574120.02 479607.15 574132.9 479622.65 574138.01 479631.21 574140.96 479620.69 574173.34 479621.53 574214.39 479599.65 574228.87 479594.87 574225.88 479575.29 574238.39 479571.62 574240.73 479569.21 574248.05 479551.77 574258.96 479511.93 574245.83 479499.08 574284.85 479490.42 574289.17 479487.82 574301.8,g_1802,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63427,,,,,,,,,,,,,,
2CE79A9C-95CE-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,479918.4 573630.97 479958.96 573645.7 479967.92 573649.06 480016.61 573665.52 480022.95 573655.63 480028.62 573647.86 480015.57 573642.95 480005.2 573639.01 479931.27 573611.66 479925.09 573610.89 479918.4 573630.97,g_1835,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63440,,,,,,,,,,,,,,
2CE79A9C-95CF-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,479963.81 575853.17 479999.95 575898.99 480016.67 575884.88 480001.79 575863.7 479995.23 575853.45 479985.82 575840.43 479974.12 575846.47 479963.81 575853.17,g_1868,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63441,,,,,,,,,,,,,,
2CE79A9C-95D0-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,479995.51 573724.45 480015.73 573730.85 480032.21 573683.57 480012 573676.78 480011.36 573678.34 479995.51 573724.45,g_1901,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63442,,,,,,,,,,,,,,
2CE79A9C-95D1-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,Tartan,,,,,true,inapplicable,true,inapplicable,true,inapplicable,480015.3 571100.47 480021.31 571145.52 480048.72 571141.71 480043.32 571096.87 480015.3 571100.47,g_1934,EPSG:2180,2,,PL.PZGIK.BDOT10k.PTPLA.04.63443,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,,true,template,,
2CE79A9C-95D2-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,480865.33 573568.02 480868.02 573596.34 480870.66 573618.41 480923.89 573614.97 480928.17 573555.37 481012.44 573561.85 481014.79 573530.76 481015.86 573525.09 480888.4 573514.49 480889.57 573561.02 480865.33 573568.02,g_1968,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63444,,,,,,,,,,,,,,
